Field ID,Field Mnemonic,Data License Category,Field Type
RN091,RTG_DAGONG_LT_LC_ISSUER_DT,Security Master,Date
RN092,RTG_DAGONG_LT_LC__ISSUER_WATCH,Security Master,Character
RN093,RTG_DAGONG_LT_FC_ISSUER,Security Master,Character
RN094,RTG_DAGONG_LT_FC_ISSUER_DT,Security Master,Date
RN095,RTG_DAGONG_LT_FC_ISSUER_WATCH,Security Master,Character
RN096,RTG_DAGONG_BANK_FINL_STRENGTH,Security Master,Character
RN097,RTG_DAGONG_BANK_FINL_STRENGTH_DT,Security Master,Date
RN098,RTG_DAGONG_BANK_FINL_STR_WATCH,Security Master,Character
RN099,RTG_DAGONG_COMMERCIAL_BANK_RTG,Security Master,Character
RN100,RTG_DAGONG_COMM_BANK_RTG_DT,Security Master,Date
RN101,RTG_DAGONG_COMM_BANK_RTG_WATCH,Security Master,Character
RN102,RTG_DAGONG_COMM_BANK_UNS_RTG,Security Master,Character
RN103,RTG_DAGONG_COMM_BANK_UNS_RTG_DT,Security Master,Date
RN104,RTG_DAGONG_COMM_BANK_UNS_WATCH,Security Master,Character
RN105,RTG__DAGONG_OUTLOOK,Security Master,Character
RN106,RTG__DAGONG_OUTLOOK_DT,Security Master,Date
RN107,RTG_DAGONG_LT_FOREIGN_OUTLOOK,Security Master,Character
RN108,RTG_DAGONG_LT_FOREIGN_OUTLOOK_DT,Security Master,Date
RN109,RTG_DAGONG_LT_LOCAL_OUTLOOK,Security Master,Character
RN110,RTG_DAGONG_LT_LOCAL_OUTLOOK_DT,Security Master,Date
RN111,RTG_DAGONG_ST_FOREIGN_OUTLOOK,Security Master,Character
RN112,RTG_DAGONG_ST_FOREIGN_OUTLOOK_DT,Security Master,Date
RN113,RTG_DAGONG_ST_LOCAL_OUTLOOK,Security Master,Character
RN114,RTG_DAGONG_ST_LOCAL_OUTLOOK_DT,Security Master,Date
RN115,RTG_DAGONG_LT_OUTLOOK,Security Master,Character
RN116,RTG_DAGONG_LT_OUTLOOK_DT,Security Master,Date
RN117,RTG_DAGONG_ST_OUTLOOK,Security Master,Character
RN118,RTG_DAGONG_ST_OUTLOOK_DT,Security Master,Date
RN119,RTG_DAGONG,Security Master,Character
RN120,RTG_DAGONG_EFF_DT,Security Master,Date
RN121,RTG_DAGONG_WATCH,Security Master,Character
RN122,RTG_BRC_SR_SECURED,Security Master,Character
RN123,RTG_BRC_SR_SECURED_DT,Security Master,Date
RN124,RTG_BRC_SR_SECURED_WATCH,Security Master,Character
RN125,RTG_BRC_SR_UNSECURED,Security Master,Character
RN126,RTG_BRC_SR_UNSECURED_DT,Security Master,Date
RN127,RTG_BRC_SR_UNSECURED_WATCH,Security Master,Character
RN128,RTG_BRC_SUBORDINATED,Security Master,Character
RN129,RTG_BRC_SUBORDINATED_DT,Security Master,Date
RN130,RTG_BRC_SUBORDINATED_WATCH,Security Master,Character
RN131,RTG_BRC_SUB_PART_GUARANTEE,Security Master,Character
RN132,RTG_BRC_SUB_PART_GUARANTEE_DT,Security Master,Date
RN133,RTG_BRC_SUB_PART_GUARANTEE_WATCH,Security Master,Character
RN134,RTG_BRC_SECURITIZATION,Security Master,Character
RN135,RTG_BRC_SECURITIZATION_DT,Security Master,Date
RN136,RTG_BRC_SECURITIZATION_WATCH,Security Master,Character
RN137,RTG_BRC_SHORT_TERM,Security Master,Character
RN138,RTG_BRC_SHORT_TERM_DT,Security Master,Date
RN139,RTG_BRC_SHORT_TERM_WATCH,Security Master,Character
RN140,RTG_BRC_OUTLOOK,Security Master,Character
RN141,RTG_BRC_OUTLOOK_DT,Security Master,Date
RN142,RTG_BRC,Security Master,Character
RN143,RTG_BRC_EFF_DT,Security Master,Date
RN144,RTG_BRC_WATCH,Security Master,Character
RN145,RTG_EXPERT_RA_RTG_RELIABILITY,Security Master,Character
RN146,RTG_EXPERT_RA_RELIABILITY_RTG_DT,Security Master,Date
RN147,RTG_EXPERT_RA_ISSUER_CRDT_RTG,Security Master,Character
RN148,RTG_EXPERT_RA_ISSUER_CRDT_RTG_DT,Security Master,Date
RN149,RTG_EXPERT_RA_QLTY_EFF_RTG,Security Master,Character
RN150,RTG_EXPERT_RA_QUALITY_EFF_RTG_DT,Security Master,Date
RN151,RTG_EXPERT_RA_CORP_GOVNCE_RTG,Security Master,Character
RN152,RTG_EXPERT_RA_CORP_GOVNCE_RTG_DT,Security Master,Date
RN153,RTG_EXPERT_RA_BOND_RTG,Security Master,Character
RN154,RTG_EXPERT_RA_BOND_RTG_DT,Security Master,Date
RN155,RTG_EXPERT_RA,Security Master,Character
RN156,RTG_EXPERT_RA_EFF_DT,Security Master,Date
RN157,RTG_S&P_MAALOT,Security Master,Character
RN158,RTG_S&P_MAALOT_EFF_DT,Security Master,Date
RN159,RTG_S&P_MAALOT_WATCH,Security Master,Character
RN160,RTG_GCR_LOCAL_CRNCY_ST_ISSUER_DT,Security Master,Date
RN161,RTG_GCR_LC_ST_ISSUER_WATCH,Security Master,Character
RN162,RTG_GCR_FC_ST_ISSUER,Security Master,Character
RN163,RTG_GCR_FC_ST_ISSUER_DT,Security Master,Date
RN164,RTG_GCR_FC_ST_ISSUER_WATCH,Security Master,Character
RN165,RTG_GCR_ST_ISSUER,Security Master,Character
RN166,RTG_GCR_ST_ISSUER_DATE,Security Master,Character
RN167,RTG_GCR_ST_ISSUER_WATCH,Security Master,Character
RN168,RTG_GCR_LOCAL_CRNCY_ST_ISSUER,Security Master,Character
RN169,RTG_FITCH_GSR,Security Master,Boolean
RN171,RTG_FITCH_GSR_DT,Security Master,Date
RN173,RTG_FITCH_UNDERLYING_GSR,Security Master,Boolean
RN175,RTG_FITCH_UNDERLYING_GSR_DT,Security Master,Date
RN177,RTG_MDY_ENH_LT_GSR,Security Master,Boolean
RN179,RTG_MDY_ENH_LT_GSR_DT,Security Master,Date
RN181,RTG_MDY_GSR,Security Master,Boolean
RN183,RTG_MDY_GSR_DT,Security Master,Date
RN185,RTG_MDY_INSURED_GSR,Security Master,Boolean
RN187,RTG_MDY_INSURED_GSR_DT,Security Master,Date
RN189,RTG_MDY_ISSUER_GSR,Security Master,Boolean
RN191,RTG_MDY_ISSUER_GSR_DT,Security Master,Date
RN193,RTG_MDY_UNDERLYING_GSR,Security Master,Boolean
RN195,RTG_MDY_UNDERLYING_GSR_DT,Security Master,Date
RN197,RTG_SP_GSR,Security Master,Boolean
RN199,RTG_SP_GSR_DT,Security Master,Date
RN201,RTG_SP_UNDERLYING_GSR,Security Master,Boolean
RN203,RTG_SP_UNDERLYING_GSR_DT,Security Master,Date
RN273,RTG_ICRA_LT_STRUCT_OBLIG,Security Master,Character
RN274,RTG_ICRA_LT_STRUCT_OBLIG_DT,Security Master,Date
RN275,RTG_ICRA_LT_STRUCT_OBLIG_WATCH,Security Master,Character
RN301,RTG_SBCR,Security Master,Character
RN302,RTG_SBCR_EFF_DT,Security Master,Date
RN356,RTG_ICRA_ST_STRUCT_OBLIG_DT,Security Master,Date
RN357,RTG_ICRA_ST_STRUCT_OBLIG_WATCH,Security Master,Character
RN358,RTG_ICRA_MT_STRUCT_OBLIG,Security Master,Character
RN359,RTG_ICRA_MT_STRUCT_OBLIG_DT,Security Master,Date
RN360,RTG_ICRA_MT_STRUCT_OBLIG_WATCH,Security Master,Character
RN361,RTG_ICRA_OUTLOOK,Security Master,Character
RN362,RTG_ICRA_OUTLOOK_DT,Security Master,Date
RN363,RTG_JCR_OUTLOOK,Security Master,Character
RN364,RTG_JCR_OUTLOOK_DT,Security Master,Date
RN374,RTG_MOODY_LONG_TERM,Security Master,Character
RN375,RTG_MOODY_LONG_TERM_DATE,Security Master,Date
RP009,REPO_SETTLE_PRINCIPAL,Derived Data,Real
RP011,REPO_SETTLE_TOTAL,Derived Data,Real
RR001,PRETAX_INC,Security Master,Real
RR002,EBIT,Security Master,Real
RR003,CHNG_WORK_CAP,Security Master,Real
RR004,BS_TOT_INVEST_ASSET,Security Master,Real
RR005,BS_TOT_LIAB2,Security Master,Real
RR006,BS_TOT_CAP,Security Master,Real
RR007,TOT_SHRHLDR_EQY,Security Master,Real
RR008,CF_FREE_CASH_FLOW,Security Master,Real
RR009,EBITDA,Security Master,Real
RR010,TOT_COMMON_EQY,Security Master,Real
RR011,TOT_INT_EXP,Security Master,Real
RR012,EXCESS_CASH_FLOW,Security Master,Real
RR013,NUM_DAYS_IN_PER,Security Master,Real
RR014,CAPITAL_EXPEND,Security Master,Real
RR015,BS_TOT_NON_CUR_ASSET,Security Master,Real
RR016,NET_INT_INC,Security Master,Real
RR017,CF_NET_BANK_INC,Security Master,Real
RR018,EPS_ANNUALIZED,Security Master,Real
RR019,REVENUE_PER_SH,Security Master,Real
RR020,BOOK_VAL_PER_SH,Security Master,Real
RR021,FREE_CASH_FLOW_PER_SH,Security Master,Real
RR022,CASH_FLOW_PER_SH,Security Master,Real
RR023,OPER_INC_PER_SH,Security Master,Real
RR024,CONT_INC_PER_SH,Security Master,Real
RR025,EQY_DPS,Security Master,Real
RR026,OPER_MARGIN,Security Master,Real
RR027,PRETAX_MARGIN,Security Master,Real
RR028,RETURN_ON_ASSET,Security Master,Real
RR029,RETURN_COM_EQY,Security Master,Real
RR030,RETURN_ON_CAP,Security Master,Real
RR031,OPER_INC_TO_TOT_CAP,Security Master,Real
RR032,ROA_BASED_ON_BOTTOM_EPS,Security Master,Real
RR033,SALES_GROWTH,Security Master,Real
RR034,OPER_INC_GROWTH,Security Master,Real
RR035,NET_INC_GROWTH,Security Master,Real
RR036,CONT_INC_GROWTH,Security Master,Real
RR037,EFF_TAX_RATE,Security Master,Real
RR038,EFF_INT_RATE,Security Master,Real
RR039,ASSET_GROWTH,Security Master,Real
RR040,EMPL_GROWTH,Security Master,Real
RR041,TOT_DEBT_TO_TOT_ASSET,Security Master,Real
RR042,TOT_DEBT_TO_COM_EQY,Security Master,Real
RR043,LT_DEBT_TO_COM_EQY,Security Master,Real
RR044,COM_EQY_TO_TOT_ASSET,Security Master,Real
RR045,TOT_DEBT_TO_TOT_CAP,Security Master,Real
RR046,COM_EQY_TO_TOT_CAP,Security Master,Real
RR047,LT_DEBT_TO_TOT_CAP,Security Master,Real
RR048,CASH_DVD_COVERAGE,Security Master,Real
RR049,DVD_PAYOUT_RATIO,Security Master,Real
RR050,NET_WORTH_GROWTH,Security Master,Real
RR051,INT_EXP_COVERAGE,Security Master,Real
RR052,TOT_DEBT_TO_EBITDA,Security Master,Real
RR053,CUR_RATIO,Security Master,Real
RR054,QUICK_RATIO,Security Master,Real
RR055,ACCT_RCV_TURN,Security Master,Real
RR056,INVENT_TURN,Security Master,Real
RR057,GROSS_MARGIN,Security Master,Real
RR059,EBITDA_TO_TOT_INT_EXP,Security Master,Real
RR060,INTEREST_COVERAGE_RATIO,Security Master,Real
RR061,GROWTH_IN_CAP,Security Master,Real
RR062,EPS_GROWTH,Security Master,Real
RR063,BVPS_GROWTH,Security Master,Real
RR064,CASH_GEN_TO_CASH_REQ,Security Master,Real
RR065,CASH_FLOW_TO_NET_INC,Security Master,Real
RR066,TOT_LOAN_TO_TOT_CAP,Security Master,Real
RR067,TOT_DPST_TO_TOT_CAP,Security Master,Real
RR068,NON_PERFORM_ASSET_TO_TOT_LOAN,Security Master,Real
RR069,RSRV_FOR_LOAN_LOSS_TO_TOT_LOAN,Security Master,Real
RR070,GROWTH_IN_TOT_DPST,Security Master,Real
RR071,PROV_FOR_LOAN_LOSS_TO_TOT_LOAN,Security Master,Real
RR072,ACT_LOAN_LOSS_TO_PROV_LOAN_LOSS,Security Master,Real
RR073,LOAN_LOSS_COVERAGE,Security Master,Real
RR074,TOT_INVEST_TO_TOT_ASSET,Security Master,Real
RR075,TOT_INVEST_TO_TOT_LIAB,Security Master,Real
RR076,INT_INC_TO_TOT_LOAN,Security Master,Real
RR077,INT_INVEST_INC_TO_INVEST_ASSET,Security Master,Real
RR078,EFF_OF_EARN_ASSET,Security Master,Real
RR079,NET_INT_INC_TO_EARN_ASSET,Security Master,Real
RR080,INT_EXP_TO_TOT_DPST,Security Master,Real
RR081,INT_EXP_TO_TOT_DEBT,Security Master,Real
RR082,INT_EXP_TO_INT_BEAR_LIAB,Security Master,Real
RR083,NON_INVEST_INC_TO_TOT_REV,Security Master,Real
RR084,INVEST_INC_TO_TOT_REV,Security Master,Real
RR085,TOT_DEBT_TO_INTERNAL_FUND,Security Master,Real
RR086,TOTAL_KWH,Security Master,Real
RR087,DVD_PAYOUT_EX_AFUDC,Security Master,Real
RR088,TOT_OPER_EXP_GROWTH_RT,Security Master,Real
RR089,REV_LESS_ENERGY_GROWTH_RT,Security Master,Real
RR090,INTERNAL_CASH_GEN,Security Master,Real
RR091,CASH_CONST_INTERNAL_FNC,Security Master,Real
RR092,INC_BEF_XO_LESS_MIN_INT_PREF_DVD,Security Master,Real
RR093,CWIP_PCT_OF_TOT_PLANT,Security Master,Real
RR094,NET_PLANT_TO_TOT_REV,Security Master,Real
RR095,CONST_SPEND_GROWTH_RT,Security Master,Real
RR096,RES_MWH_GROWTH_RT,Security Master,Real
RR097,PCT_OF_REV_ELECT,Security Master,Real
RR098,AVG_REV_PER_KWH,Security Master,Real
RR099,AVG_REV_PER_THERM,Security Master,Real
RR100,FUEL_PER_KWH,Security Master,Real
RR101,CASH_FLOW_TO_TOT_LIAB,Security Master,Real
RR102,FONDS_DE_ROULEMENT,Security Master,Real
RR103,BESION_FONDS_DE_ROULEMENT,Security Master,Real
RR105,FFO_GROWTH_RT,Security Master,Real
RR106,FFO_PAYOUT_RATIO,Security Master,Real
RR107,RETENTION_RATIO,Security Master,Real
RR108,FFO_PER_SH_GROWTH,Security Master,Real
RR109,LIAB_GROWTH,Security Master,Real
RR110,FFO_RETURN,Security Master,Real
RR111,EBITDA_RETURN,Security Master,Real
RR112,OPER_INC_TO_REV,Security Master,Real
RR113,OPER_INC_BEF_EXP_PER_REV,Security Master,Real
RR114,CAP_EXPEND_TO_FFO,Security Master,Real
RR115,EBITDA_MARGIN,Security Master,Real
RR116,GA_EXP_TO_NET_OPER_EXP,Security Master,Real
RR117,OPER_INC_BEF_INT_PER_RE_INVEST,Security Master,Real
RR118,MTG_DEBT_PER_RE_INVEST,Security Master,Real
RR119,CAP_EXPEND_PER_RE,Security Master,Real
RR120,MTG_DEBT_TO_TOT_DEBT,Security Master,Real
RR121,NUM_OF_EMPLOYEES,Security Master,Real
RR122,DEPR_AND_AMORT_TO_FFO,Security Master,Real
RR123,FFO_TO_NET_INC,Security Master,Real
RR124,FFO_TO_TOT_REV,Security Master,Real
RR125,GA_EXP_TO_FFO,Security Master,Real
RR127,VAR_RATE_DEBT_PER_TOT_DEBT,Security Master,Real
RR128,EBITDA_GROWTH,Security Master,Real
RR129,FFO_PER_TOT_DEBT,Security Master,Real
RR130,SH_CAP,Security Master,Real
RR131,TOT_LIAB_PER_COM_EQY,Security Master,Real
RR132,CASH_AND_EQUIV_PER_SH,Security Master,Real
RR133,NET_INC_LESS_D_A,Security Master,Real
RR134,INVENT_TO_CURRENT_ASSETS,Security Master,Real
RR135,INVENT_TO_WORKING_CAPITAL,Security Master,Real
RR136,RETURN_ON_WORK_CAP,Security Master,Real
RR137,CAP_RES,Security Master,Real
RR138,ASSET_TURNOVER,Security Master,Real
RR139,CFO_TO_SALES,Security Master,Real
RR140,FNCL_LVRG,Security Master,Real
RR141,EARN_ASSET,Security Master,Real
RR142,NET_INT_MARGIN,Security Master,Real
RR143,EFF_RATIO,Security Master,Real
RR144,LOSS_RATIO_NL,Security Master,Real
RR145,EXP_RATIO_NL,Security Master,Real
RR146,COMB_RATIO_NL,Security Master,Real
RR147,LT_DEBT_TO_TOT_ASSET,Security Master,Real
RR149,TOT_LIAB_AND_EQY,Security Master,Real
RR150,WORKING_CAPITAL,Security Master,Real
RR151,INT_BEAR_LIAB,Security Master,Real
RR152,NET_DEBT_TO_SHRHLDR_EQTY,Security Master,Real
RR153,OTHER_INVEST_AND_ASSETS_SALE,Fundamentals,Real
RR154,EARN_ASSET_TO_INT_BEAR_LIAB,Security Master,Real
RR155,EBITDA_LES_CAP_EXPEND_TO_INT_EXP,Security Master,Real
RR156,ASSET_PER_EMPL,Security Master,Real
RR157,SALES_PER_EMPL,Security Master,Real
RR158,CFO_TO_FIX_CHRG,Security Master,Real
RR159,ACCT_RCV_DAYS,Security Master,Real
RR160,INVENT_DAYS,Security Master,Real
RR161,DEPR_EXP_TO_NET_FIX_ASSET,Security Master,Real
RR162,REPAY_RATIO,Security Master,Real
RR163,ACCUM_DEPR_TO_GROSS_FA,Security Master,Real
RR164,CAP_EXPEND_TO_GROSS_FA,Security Master,Real
RR165,CAP_EXPEND_TO_TOT_ASSET,Security Master,Real
RR166,CAP_EXPEND_TO_SALES,Security Master,Real
RR167,SALES_TO_NET_FIX_ASSET,Security Master,Real
RR168,REINVEST_RT,Security Master,Real
RR169,SUSTAIN_GROWTH_RT,Security Master,Real
RR170,TOT_LOAN_TO_TOT_ASSET,Security Master,Real
RR171,TOT_LOAN_TO_TOT_DPST,Security Master,Real
RR172,GROWTH_IN_TOT_LOAN,Security Master,Real
RR173,PROV_FOR_LOAN_LOSS_TO_TOT_ASSET,Security Master,Real
RR174,DEMAND_DPST_TO_TOT_DPST,Security Master,Real
RR175,FOREIGN_DPST_TO_TOT_DPST,Security Master,Real
RR176,FOREIGN_LOAN_TO_TOT_LOAN,Security Master,Real
RR177,NET_INVEST_INC_TO_OPER_INC,Security Master,Real
RR178,NET_INC_TO_AVG_EARN_ASSET,Security Master,Real
RR179,TANGIBLE_COMMON_EQUITY,Security Master,Real
RR180,TANG_BOOK_VAL_PER_SH,Security Master,Real
RR181,CAP_EXPEND_RATIO,Security Master,Real
RR182,CASH_FLOW_TO_INT_EXPENSE,Security Master,Real
RR183,LT_LIAB_LESS_DEF_TAX,Security Master,Real
RR184,AVG_COM_EQY_TO_AVG_ASSET,Security Master,Real
RR185,AVG_EARN_ASSET_TO_AVG_INT_LIAB,Security Master,Real
RR186,TOT_EXP_TO_AVG_EARN_ASSET,Security Master,Real
RR187,INT_INC_TO_AVG_TOT_LOAN,Security Master,Real
RR188,TOT_EXP_TO_AVG_ASSET,Security Master,Real
RR189,NET_INC_TO_INT_EXP,Security Master,Real
RR190,CORE_DPST_GROWTH,Security Master,Real
RR191,LARGE_DPST_TO_EARN_ASSET,Security Master,Real
RR192,DILUTED_EPS_AFT_XO_ITEMS_GROWTH,Derived Data,Real
RR193,PFD_STOCK_TO_TOT_CAP,Security Master,Real
RR195,NET_UTIL_PLANT_PER_SH,Security Master,Real
RR196,TOT_THERM_DELIVERY,Security Master,Real
RR197,TOT_GAS_REV,Security Master,Real
RR198,LIAB_NOT_PENS_PLUS_ACCPT,Security Master,Real
RR199,TOT_RETAIL_MWH_GROWTH_RT,Security Master,Real
RR200,AFUDC_TO_NET_INC,Security Master,Real
RR201,FOREIGN_DEBT_TO_TOT_DEBT,Security Master,Real
RR202,GL_ON_INFL_ADJ_TO_NET_INC,Security Master,Real
RR203,LIAB_NOT_PENS_AND_NON_EQTY,Security Master,Real
RR204,LOAN_NOT_RE_LEASE_FOREIGN,Security Master,Real
RR205,NET_CAP_STOCK,Security Master,Real
RR206,NET_CHNG_IN_LT_DEBT,Security Master,Real
RR207,INVEST_LESS_DEF_DEBT,Security Master,Real
RR208,NET_DEBT,Security Master,Real
RR209,NET_REV,Security Master,Real
RR210,OPER_INC_PER_AVG_EARN_ASSET,Security Master,Real
RR211,OVERHEAD_EFF_RATIO,Security Master,Real
RR212,NET_INT_INC_GROWTH,Security Master,Real
RR213,EARN_ASSET_GROWTH,Security Master,Real
RR214,NON_PERF_ASSET_TO_TOT_ASSET,Security Master,Real
RR215,NET_CHRG_OFF_TO_AVG_TOT_LOAN,Security Master,Real
RR216,LOAN_LOSS_RES_TO_NON_PERF_ASSET,Security Master,Real
RR217,CAP_LOAN_LOSS_TO_NON_PERF_ASSET,Security Master,Real
RR218,TOT_INS_RES_TO_TOT_CAP,Security Master,Real
RR219,TOT_INS_RES_TO_TOT_ASSET,Security Master,Real
RR220,EQY_AND_RE_INVEST_TO_TOT_INVEST,Security Master,Real
RR221,OPER_INC_TO_NET_PREM_EARN,Security Master,Real
RR222,TOTAL_PREM_EARN_GROWTH,Security Master,Real
RR223,INS_RES_GROWTH,Security Master,Real
RR224,NET_PREM_EARN_TO_SHRHLDR_EQY,Security Master,Real
RR225,PRETAX_INC_DIL_SHR,Security Master,Real
RR226,NET_REV_DIL_SHR,Security Master,Real
RR227,NET_REV_BASIC_SHR,Security Master,Real
RR228,FCF_PER_DIL_SHR,Security Master,Real
RR229,TOT_LIAB_PER_SH,Security Master,Real
RR232,INT_INCOME_AVG_INT_EARN_ASSETS,Security Master,Real
RR235,RR_DIL_EPS_CONT_OPS,Security Master,Real
RR236,RR_DIL_EPS_CONT_OPS_GROWTH,Security Master,Real
RR237,NET_INT_INC_AFT_PROV,Security Master,Real
RR238,CF_PER_DILUTED_SHARE,Security Master,Real
RR239,XO_GL_NET_OF_TAX,Security Master,Real
RR240,XO_LOSS_GAIN_NET_OF_TAX,Security Master,Real
RR241,GROSS_FIX_ASSET_TURN,Security Master,Real
RR242,NET_FIX_ASSET_TURN,Security Master,Real
RR243,PROF_MARGIN,Security Master,Real
RR244,TAX_BURDEN,Security Master,Real
RR245,INT_BURDEN,Security Master,Real
RR246,EBIT_MARGIN,Security Master,Real
RR248,PRETAX_INC_PER_SH,Security Master,Real
RR249,NET_INC_PER_EMPL,Security Master,Real
RR250,HISTORICAL_MARKET_CAP,Security Master,Real
RR251,SHORT_AND_LONG_TERM_DEBT,Security Master,Real
RR252,OTHER_LIAB_TOT_MKT_VAL,Security Master,Real
RR253,CASH_AND_EQUIV,Security Master,Real
RR254,TOT_MKT_VAL,Security Master,Real
RR255,TOT_MKT_VAL_TO_EBITDA,Security Master,Real
RR256,CASH_RATIO,Security Master,Real
RR257,CASH_AND_EQUIV_TO_CUR_ASSET,Security Master,Real
RR258,INV_TO_CASH_DAYS,Security Master,Real
RR259,OPER_INC_TO_CUR_LIAB,Security Master,Real
RR260,OPER_INC_TO_LT_DEBT,Security Master,Real
RR261,OPER_INC_TO_TOT_DEBT,Security Master,Real
RR262,ROA_TO_ROE,Security Master,Real
RR263,DEBT_TO_MKT_CAP,Security Master,Real
RR264,EBIT_TO_INT_EXP,Security Master,Real
RR265,OPER_INC_TO_INT_EXP,Security Master,Real
RR266,LOAN_NOT_RE_FOREIGN,Security Master,Real
RR267,LOAN_NOT_RE_LEASE,Security Master,Real
RR268,CFO_TO_TOT_DEBT,Security Master,Real
RR269,NET_CHNG_ST_DEBT,Security Master,Real
RR270,NET_CHNG_LT_DEBT,Security Master,Real
RR271,NET_CHNG_SRC_OF_CAP_OTHER_LIAB,Security Master,Real
RR272,NET_CHANGE_LIABILITIES,Security Master,Real
RR273,INCR_IN_LIAB_PCT_OF_TOT,Security Master,Real
RR274,REINVEST_EARN,Security Master,Real
RR275,EXTERN_EQY_FNC,Security Master,Real
RR276,NET_CHANGE_TOTAL_EQUITY,Security Master,Real
RR277,INCR_IN_EQY_PCT_OF_TOT,Security Master,Real
RR278,NET_SALES_TO_NET_SALES,Security Master,Real
RR279,COGS_TO_NET_SALES,Security Master,Real
RR280,SELL_AND_ADMIN_EXP_TO_NET_SALES,Security Master,Real
RR281,OPER_INC_TO_NET_SALES,Security Master,Real
RR282,INT_EXP_TO_NET_SALES,Security Master,Real
RR283,NET_NON_OPER_LOSS,Security Master,Real
RR284,INC_TAX_EXP_TO_NET_SALES,Security Master,Real
RR285,INC_BEF_XO_ITEMS_TO_NET_SALES,Security Master,Real
RR286,XO_GL_NET_OF_TAX_TO_NET_SALES,Security Master,Real
RR287,MINORITY_INT_TO_NET_SALES,Security Master,Real
RR288,LOAN_NOT_RE_LEASE_BAD,Security Master,Real
RR289,EBIT_TO_NET_SALES,Security Master,Real
RR290,PRETAX_INC_TO_NET_SALES,Security Master,Real
RR291,TOT_CASH_PFD_DVD_TO_NET_SALES,Security Master,Real
RR292,TOT_COM_DVD_TO_NET_SALES,Security Master,Real
RR293,REINVEST_EARN_TO_NET_SALES,Security Master,Real
RR294,DEPR_EXP_TO_NET_SALES,Security Master,Real
RR295,RD_EXPEND_TO_NET_SALES,Security Master,Real
RR296,COGS_YR_GROWTH,Security Master,Real
RR297,SELL_AND_ADMIN_EXP_YR_GROWTH,Security Master,Real
RR298,LOAN_NOT_RE_AND_FOREIGN,Security Master,Real
RR299,INT_EXP_YR_GROWTH,Security Master,Real
RR300,NET_NON_OPER_LOSS_YR_GROWTH,Security Master,Real
RR301,INC_TAX_EXP_YR_GROWTH,Security Master,Real
RR302,INC_BEF_XO_ITEM_YR_GROWTH,Security Master,Real
RR303,XO_LOSS_PRETAX_YR_GROWTH,Security Master,Real
RR304,MINORITY_INT_YR_GROWTH,Security Master,Real
RR305,EBIT_YR_GROWTH,Security Master,Real
RR306,PRETAX_INC_YR_GROWTH,Security Master,Real
RR308,TOT_COM_DVD_YR_GROWTH,Security Master,Real
RR309,REINVEST_EARN_YR_GROWTH,Security Master,Real
RR310,DEPR_EXP_YR_GROWTH,Security Master,Real
RR311,RD_EXPEND_YR_GROWTH,Security Master,Real
RR312,CASH_TO_TOT_ASSET,Security Master,Real
RR313,MKT_SEC_TO_ASSET,Security Master,Real
RR314,ACCT_RCV_TO_TOT_ASSET,Security Master,Real
RR315,INVENT_TO_TOT_ASSET,Security Master,Real
RR316,OTHER_CUR_ASSET_TO_TOT_ASSET,Security Master,Real
RR317,CUR_ASSET_TO_TOT_ASSET,Security Master,Real
RR318,GROSS_FIX_ASSET_TO_TOT_ASSET,Security Master,Real
RR319,ACCUM_DEPR_TO_TOT_ASSET,Security Master,Real
RR320,NET_FIX_ASSET_TO_TOT_ASSET,Security Master,Real
RR321,LT_INVEST_TO_TOT_ASSET,Security Master,Real
RR322,OTHER_ASSET_TO_TOT_ASSET,Security Master,Real
RR323,TOT_ASSET_TO_TOT_ASSET,Security Master,Real
RR324,SALES_TO_CASH,Security Master,Real
RR325,SALES_TO_MKT_SEC,Security Master,Real
RR326,SALES_TO_ACCT_RCV,Security Master,Real
RR327,SALES_TO_INVENT,Security Master,Real
RR328,SALES_TO_OTHER_CUR_ASSET,Security Master,Real
RR329,SALES_TO_CUR_ASSET,Security Master,Real
RR330,SALES_TO_GROSS_FIX_ASSET,Security Master,Real
RR331,SALES_TO_ACCUM_DEPR,Security Master,Real
RR332,NET_PREM_EARN_FROM_LIFE_INS,Security Master,Real
RR333,SALES_TO_LT_INVEST,Security Master,Real
RR334,SALES_TO_OTHER_ASSET,Security Master,Real
RR335,SALES_TO_TOT_ASSET,Security Master,Real
RR336,ACCT_PAY_TO_TOT_LIAB_AND_EQY,Security Master,Real
RR337,ST_BORROW_TO_TOT_LIAB_AND_EQY,Security Master,Real
RR338,OTH_ST_LIAB_TO_TOT_LIAB_AND_EQY,Security Master,Real
RR339,CUR_LIAB_TO_TOT_LIAB_AND_EQY,Security Master,Real
RR340,LT_BORROW_TO_TOT_LIAB_AND_EQY,Security Master,Real
RR341,OTH_LT_LIAB_TO_TOT_LIAB_AND_EQY,Security Master,Real
RR342,TOT_LIAB_TO_TOT_LIAB_AND_EQY,Security Master,Real
RR343,PFD_EQY_TO_TOT_LIAB_AND_EQY,Security Master,Real
RR344,MIN_INT_TO_TOT_LIAB_AND_EQY,Security Master,Real
RR345,TOT_COM_EQY_TO_TOT_LIAB_AND_EQY,Security Master,Real
RR346,SHRHLDR_EQY_TO_TOT_LIAB_AND_EQY,Security Master,Real
RR347,TOT_LIAB_EQY_TO_TOT_LIAB_AND_EQY,Security Master,Real
RR348,INT_INC_TO_TOT_REV,Security Master,Real
